record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
E9-0011,n/a,CG9-advisory-profile-entitlement,Marzban-master,subscription operator evidence,data-limit and expiry state,focused donor mechanism/file,product/state semantics,independently decidable semantic unit/evidence fragment,app/models/user.py,cb92c72875bc4462d658d46c78261be0448dbd6c64c719d16887affc40b6a704,n/a,many-peer synthesis,many-to-one,synthesized,"The donor supplies useful quota/expiry operator semantics, but its user/billing database is not LumiNet authority. LumiNet synthesizes provider-reported metadata into a derived advisory entitlement view only.",advisory profile entitlement,src/apps/daemon/internal/integrations/sub/profile_entitlement.go#EvaluateProfileEntitlement;src/apps/daemon/internal/adapters/api/handlers_subscription_profiles.go#SubscriptionProfileView,quota/expiry warnings are derived from one explicit instant and existing provider metadata,"derived entitlement must never grant, revoke, bill, or meter connectivity",src/apps/daemon/internal/integrations/sub/profile_entitlement_test.go#TestEvaluateProfileEntitlementWarningsAndPrecedence,Profiles API and control UI,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,"AGPL-3.0; selected semantics independently rederived, no source copied",medium,n/a,high,verified
E9-0012,n/a,CG9-advisory-profile-entitlement,eve-xui-manager-main,subscription operator evidence,traffic/expiry operator status,focused donor mechanism/file,product/state semantics,independently decidable semantic unit/evidence fragment,templates/traffic_check.html,dea7e2f9387ecf1e4f885a7430943ef247415a219a597c7f44be3d27876a9ead,n/a,many-peer synthesis,many-to-one,synthesized,"The donor supplies useful quota/expiry operator semantics, but its user/billing database is not LumiNet authority. LumiNet synthesizes provider-reported metadata into a derived advisory entitlement view only.",advisory profile entitlement,src/apps/daemon/internal/integrations/sub/profile_entitlement.go#EvaluateProfileEntitlement;src/apps/daemon/internal/adapters/api/handlers_subscription_profiles.go#SubscriptionProfileView,quota/expiry warnings are derived from one explicit instant and existing provider metadata,"derived entitlement must never grant, revoke, bill, or meter connectivity",src/apps/daemon/internal/integrations/sub/profile_entitlement_test.go#TestEvaluateProfileEntitlementWarningsAndPrecedence,Profiles API and control UI,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,no explicit license; evidence only,medium,n/a,high,verified
E9-0013,n/a,CG9-advisory-profile-entitlement,zeus-main(1),subscription operator evidence,quota/expiry subscription metadata and warnings,focused donor mechanism/file,product/state semantics,independently decidable semantic unit/evidence fragment,zeus.js,436f3d5b003b7ccb6fce90d76d3ab77d7e0e4af8c67f13c52cf72298d7c8ed06,n/a,many-peer synthesis,many-to-one,synthesized,"The donor supplies useful quota/expiry operator semantics, but its user/billing database is not LumiNet authority. LumiNet synthesizes provider-reported metadata into a derived advisory entitlement view only.",advisory profile entitlement,src/apps/daemon/internal/integrations/sub/profile_entitlement.go#EvaluateProfileEntitlement;src/apps/daemon/internal/adapters/api/handlers_subscription_profiles.go#SubscriptionProfileView,quota/expiry warnings are derived from one explicit instant and existing provider metadata,"derived entitlement must never grant, revoke, bill, or meter connectivity",src/apps/daemon/internal/integrations/sub/profile_entitlement_test.go#TestEvaluateProfileEntitlementWarningsAndPrecedence,Profiles API and control UI,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,no explicit license; selected concepts independently rederived only,medium,n/a,high,verified
E9-0014,n/a,CG9-profile-evidence-boundary,3xui-telegram-bot-main,billing authority,wallet/purchase/referral commerce flows,focused donor mechanism/file,business authority,independently decidable semantic unit/evidence fragment,handlers/purchase.py,834c1a7aa6e3ba5a9cb94b92564c9d3ba5c47b1a9511e2d32a817ca537bff0c9,n/a,authority rejection,negative-to-guardrail,rejected-with-reason,LumiNet is not adopting a donor commerce ledger or wallet authority. Only non-authoritative entitlement evidence is useful to the target.,profile evidence boundary,src/apps/daemon/internal/integrations/sub/profile_entitlement.go#ProfileEntitlement,provider metadata remains advisory,"no wallet, payment, referral, or purchase state becomes connectivity authority",scripts/checks/check_ninth_order_convergence.py#main,n/a,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,MIT,high,n/a,high,statically-validated
E9-0015,n/a,CG9-profile-evidence-boundary,Marzban-master,billing authority,server-authoritative per-user usage accounting,focused donor mechanism/file,business authority,independently decidable semantic unit/evidence fragment,app/jobs/record_usages.py,94192465dd7700c234075e7df4aefdb9ae098b22174d856ccb1b42d57090cc99,n/a,authority rejection,negative-to-guardrail,rejected-with-reason,Marzban usage accounting is a server/billing responsibility and AGPL code. LumiNet does not import its metering authority; only already-reported provider metadata is surfaced.,profile evidence boundary,src/apps/daemon/internal/integrations/sub/profile_entitlement.go#ProfileEntitlement,LumiNet does not manufacture authoritative usage from advisory profile headers,AGPL user-metering logic is not copied and does not become authorization state,scripts/checks/check_ninth_order_convergence.py#main,n/a,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,"AGPL-3.0; selected semantics independently rederived, no source copied",high,n/a,high,statically-validated
E9-0016,n/a,CG9-profile-evidence-boundary,zeus-main(1),billing/edge authority,"D1 user limits, request quotas and connection enforcement",focused donor mechanism/file,edge user authority,independently decidable semantic unit/evidence fragment,zeus.js,436f3d5b003b7ccb6fce90d76d3ab77d7e0e4af8c67f13c52cf72298d7c8ed06,n/a,authority rejection,negative-to-guardrail,rejected-with-reason,The no-license worker has valuable product feedback but would duplicate identity/quota authority. LumiNet absorbs only advisory status semantics into profiles.,profile evidence boundary,src/apps/daemon/internal/integrations/sub/profile_entitlement.go#ProfileEntitlement,edge-user accounting remains external provider evidence,worker D1 limits/connection counters must not be silently treated as LumiNet authorization,scripts/checks/check_ninth_order_convergence.py#main,n/a,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,no explicit license; selected concepts independently rederived only,high,n/a,high,statically-validated
E9-0017,n/a,CG9-deployment-recovery,eve-xui-manager-main,deployment/recovery,offline dependency bundle and recovery-oriented install packaging,focused donor mechanism/file,operational practice,independently decidable semantic unit/evidence fragment,prepare-offline-bundle.sh,a91d24964cd217f5fe2468436cf1b27c1ee72e99903d0040a41e654425a49a16,n/a,reference retention,custom:reference-only,reference-only,"Offline bundle preparation is useful operational evidence, but the no-license installer and product stack are not target runtime dependencies. Retained as packaging/runbook reference for a future explicit offline release requirement.",n/a,n/a,n/a,n/a,n/a,n/a,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,no explicit license; evidence only,medium,n/a,high,reviewed
E9-0018,n/a,CG9-Tor-control-ownership,Auto_Tor_IP_changer-master(2),Tor lifecycle,periodic Tor identity rotation via control port,focused donor mechanism/file,runtime automation,independently decidable semantic unit/evidence fragment,autoTOR.py,4b038019570e14694b637fe8b80a3344425361bb6732492b29aa0ceac22eebe8,n/a,duplicate revalidation,many-to-one,superseded,This archive is byte-identical to the sixth-order donor already reviewed. LumiNet has a stronger long-lived Tor owner with SAFECOOKIE authentication and bounded NEWNYM signaling; no repeated unauthenticated helper is needed.,Tor control ownership,src/apps/daemon/internal/platform/system/tor_controller.go#SignalNewNym,Tor control authentication and circuit rotation remain within one controller owner,a periodic helper cannot bypass SAFECOOKIE or Tor's own NEWNYM rate limiting,src/apps/daemon/internal/platform/system/tor_controller_newnym_test.go#TestSignalNewNymSendsBoundedControlCommand,Operations / Tor identity,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,no explicit license; exact-byte duplicate of sixth-order donor archive,low,n/a,high,verified
E9-0019,n/a,CG9-Tor-runtime,torrequest-master,Tor HTTP access,thin requests session + Tor/stem identity wrapper,focused donor mechanism/file,client helper,independently decidable semantic unit/evidence fragment,torrequest.py,a7b7734d525920774c919477d7bf120f19a4ac1d734b9cb89bf07c1cfdaf8901,n/a,mechanism comparison,many-to-one,superseded,The thin MIT wrapper is shallower than LumiNet's Tor process/controller/engine ownership and adds no missing target primitive.,Tor runtime,src/apps/daemon/internal/runtime/runtimecore/tor_engine.go#rotateIdentity,Tor HTTP use stays coupled to target process and authenticated controller lifecycle,library convenience wrappers cannot create a second Tor control authority,src/apps/daemon/internal/platform/system/tor_controller_newnym_test.go#TestSignalNewNymSendsBoundedControlCommand,Tor operations,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,metadata declares MIT,low,n/a,high,verified
E9-0020,n/a,CG9-existing-DNS-proxy-profile-owners,nahan-main(1),edge relay/proxy,"new revision adds per-config relay choice, NAT64, connection limits, consistent user affinity/failover and Trojan header fixes",focused donor mechanism/file,edge proxy mechanism,independently decidable semantic unit/evidence fragment,_worker.js,314a4094e06acaf2144f1519571335b7c6ba23ac8b9b8be6ce2b1168c1f25810,n/a,revision comparison,many-to-one,superseded,"All six previously reviewed surfaces changed and eight were added, so this revision was not assumed covered. Its material mechanisms map to existing target DNS64/NAT64, profile source failover, proxy grammar and evasion owners; no-license source is not copied.",existing DNS/proxy/profile owners,src/apps/daemon/internal/networking/dns/dnsproxy.go#DnsProxyConfig;src/apps/daemon/internal/integrations/sub/profile_service.go#ProfileService,NAT64/failover/proxy parsing retain single target owners,edge worker state must not become a parallel connection/profile authority,src/apps/daemon/internal/integrations/sub/profile_source_health_test.go#TestProfileRefreshFallsBackToMirrorAndPrefersLastGoodSource,Profiles / proxy runtime,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,no explicit license; new revision evidence only,medium,n/a,high,verified
E9-0021,n/a,CG9-client-presets,nahan-main(1),client presets,new sing-box/V2Ray client config templates,focused donor mechanism/file,preset corpus,independently decidable semantic unit/evidence fragment,singbox.json,688378d897e4d40691159f293b79d06b5b6bd2b662e885507d01a12f7b082e6e,n/a,reference retention,custom:reference-only,reference-only,No-license presets are retained as revision evidence only; LumiNet already owns normalized config export/import and cannot treat donor templates as authoritative.,n/a,n/a,n/a,n/a,n/a,n/a,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,no explicit license; new revision evidence only,medium,n/a,high,reviewed
E9-0022,n/a,CG9-evasion-runtime,GoodbyeDPI-master,DPI evasion,"WinDivert packet interception, splitting/reordering and TTL-aware bypass",focused donor mechanism/file,packet/evasion runtime,independently decidable semantic unit/evidence fragment,src/goodbyedpi.c,7d686029ef4a2f5480f8d4b30241c0781b1c2962e755e4aa77aba164b741ab1c,n/a,mechanism comparison,many-to-one,superseded,"Apache donor semantics were compared, but LumiNet already has WinDivert/platform interception, TLS fragmentation and typed evasion owners. Adding another packet loop would duplicate authority.",evasion runtime,src/apps/daemon/internal/runtime/proxy/evasion_tunnel.go#EvasionTunnelManager,"evasion behavior is explicit, typed and target-owned",donor packet interception cannot bypass target production-mode validation and lifecycle ownership,src/apps/daemon/internal/runtime/proxy/evasion_contract_test.go#TestValidateEvasionConfigRejectsNonProductionCovertModes,evasion diagnostics/runtime,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,Apache-2.0,medium,n/a,high,verified
E9-0023,n/a,CG9-DPI-evasion,GoodbyeDPI-master,DPI evasion,per-flow TTL observation/tracking,focused donor mechanism/file,defensive primitive,independently decidable semantic unit/evidence fragment,src/ttltrack.c,c14b23e81a3204a5c8385e578686369cb7669ea5ca6ed31a91b9eddc5b72ac34,n/a,reference retention,custom:reference-only,reference-only,TTL tracking is a potentially useful future mechanism but no ninth-order target requirement needs a new per-flow packet table. Retained as evidence without adding state.,n/a,n/a,n/a,n/a,n/a,n/a,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,Apache-2.0,medium,n/a,high,reviewed
E9-0024,n/a,CG9-typed-evasion-runtime-primitives,ev-master (1),packet evasion,"Scapy segmentation/fragmentation, fake TTL, checksum/ACK/flag mutation and out-of-order send",focused donor mechanism/file,packet crafting,independently decidable semantic unit/evidence fragment,evilpacket.py,92a7e5b08a526ff8ea8842a7db054f456eb018ee803255b2a33d3b3b9bce3629,n/a,mechanism comparison,many-to-one,superseded,"The no-license donor overlaps LumiNet raw packet, fragmentation/out-of-order and evasion primitives. It adds no safely licensable independent owner.",typed evasion/runtime primitives,src/apps/daemon/internal/runtime/proxy/evasion_tunnel.go#EvasionTunnelManager,packet mutations remain behind explicit target modes and bounds,raw packet experiments cannot silently become production defaults,src/apps/daemon/internal/runtime/proxy/evasion_contract_test.go#TestValidateEvasionConfigRequiresModeConfiguration,evasion runtime,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,no explicit license; evidence only,medium,n/a,high,verified
E9-0025,n/a,CG9-Cloudflare-proxy-evasion-owners,bia-pain-bache-main,edge proxy,"Cloudflare Worker VLESS/Trojan, clean-IP, DNS and fragmentation composition",focused donor mechanism/file,edge proxy product,independently decidable semantic unit/evidence fragment,src/worker.js,32116275b22598773eddefb7fa69936ed2f063d0725dbca82c4a29db1c1148bb,n/a,mechanism comparison,many-to-one,superseded,"GPL donor combines capabilities already owned by target Cloudflare provisioning, clean-IP diagnostics, proxy grammar and evasion modules. No worker source is copied.",Cloudflare/proxy/evasion owners,src/apps/daemon/internal/integrations/provision/cloudflare.go#CFClient,Cloudflare provisioning and proxy semantics remain target-owned,GPL worker code does not become a second production edge authority,src/apps/daemon/internal/integrations/provision/provision_test.go#TestCloudflareClientInvalidToken,Cloudflare provisioning,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,GPL-2.0; evidence/independent comparison only,medium,n/a,high,verified
E9-0026,n/a,CG9-routing-evasion-presets,Serverless-for-Iran-main,routing/evasion presets,"serve-stale, Happy Eyeballs, fragmentation and UDP-noise high-delay preset composition",focused donor mechanism/file,preset/configuration,independently decidable semantic unit/evidence fragment,Serverless-high_delay.jsonc,cfb672f42a5b5cf5616e476642268d0653e280662b2f8fc1f46edc7fcd6d29e9,n/a,mechanism comparison,custom:reference-only,reference-only,GPL preset composition was reviewed against LumiNet serverless/DNS/evasion owners. The exact config is not copied; the underlying primitives already exist and no superior target preset is established by source inspection alone.,n/a,n/a,n/a,n/a,n/a,n/a,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,"GPL-3.0; preset concepts only, no source/config copied",medium,n/a,high,reviewed
E9-0027,n/a,CG9-identity-integration,gologin-main,identity integration,OAuth2 login flow with short-lived non-guessable state correlation,focused donor mechanism/file,authentication pattern,independently decidable semantic unit/evidence fragment,oauth2/login.go,63f1d0f04bee467ffa9076529ac1453a570cde58d1e4201a7e91ad1241cb43a7,n/a,reference retention,custom:reference-only,reference-only,"The MIT implementation is a useful future identity pattern, but LumiNet currently has no OAuth product requirement. Adding an OAuth authority without a concrete provider/session design would expand attack surface.",n/a,n/a,n/a,n/a,n/a,n/a,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,MIT,medium,n/a,high,reviewed
E9-0028,n/a,CG9-test-infrastructure,snowbox-master,test infrastructure,local Snowflake client/broker/browser integration lab,focused donor mechanism/file,test-environment pattern,independently decidable semantic unit/evidence fragment,Dockerfile,219f74568dce1b6a763d60a29e7cbfd11d1ccc9ffc2f8e3b16e9179a55267422,n/a,reference retention,custom:reference-only,reference-only,"The no-license lab is useful as a model for isolated censorship-transport integration testing, but its privileged container/sudo/VNC assumptions should not be imported. Retained as test-lab reference only.",n/a,n/a,n/a,n/a,n/a,n/a,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,no explicit license; test-environment reference only,medium,n/a,high,reviewed
E9-0029,n/a,CG9-ecosystem-knowledge,Proxy-client-collection-main,ecosystem knowledge,cross-platform proxy client capability catalog,focused donor mechanism/file,documentation/market map,independently decidable semantic unit/evidence fragment,README_en.md,4855f57c7c1c33421b515f47487ea6c5d493ad8ceacd2e28345a79b4f977371e,n/a,reference retention,custom:reference-only,reference-only,The two-file donor is descriptive ecosystem knowledge rather than implementation. It is retained as compatibility/reference evidence; no external-client list becomes runtime truth.,n/a,n/a,n/a,n/a,n/a,n/a,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,no explicit license; descriptive reference only,medium,n/a,high,reviewed
E9-0030,n/a,CG9-product-UX,incy-platforms-main,product UX,"cross-platform routing profiles, full config import, TLS fragmentation, shortcuts and local privacy posture",focused donor mechanism/file,product reference,independently decidable semantic unit/evidence fragment,README.md,2d9bc66498b3ffbf8b623c749898b669b0c93151fa0badf790475698314ace14,n/a,reference retention,custom:reference-only,reference-only,The descriptive no-license repository contributes UX/compatibility reference. LumiNet already owns routing/profile/import/evasion mechanisms and does not manufacture an implementation from marketing claims.,n/a,n/a,n/a,n/a,n/a,n/a,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,no explicit license; descriptive reference only,medium,n/a,high,reviewed
E9-0031,n/a,CG9-deployment-safety-guardrail,x-ui-pro-master,deployment authority,"root VPS bootstrap installing/reconfiguring x-ui, WARP, Tor, nginx, certs, cron and backups",focused donor mechanism/file,privileged operational script,independently decidable semantic unit/evidence fragment,x-ui-pro.sh,a88f6e4f3ceb29307ca3196fe13aaf09a2b5c4dac78fa84976179945992ec710,n/a,negative-to-guardrail,negative-to-guardrail,guardrail-derived,"The no-license installer performs broad irreversible/root mutations and remote script execution. LumiNet's existing x-ui-pro file is only a placeholder; ninth-order evidence records that honestly rather than claiming a port. Any future bootstrap must use explicit preflight, pinned inputs, snapshot/rollback and bounded authority.",deployment safety guardrail,deploy/server-bootstrap/x-ui-pro.sh#x_ui_pro,placeholder remains non-authoritative until a separately designed safe bootstrap exists,no donor root installer or remote curl-to-shell chain is copied or executed,scripts/checks/check_ninth_order_convergence.py#main,deployment reference,additive target-native convergence or explicit retirement; no donor-shaped durable authority migration,no explicit license; operational guardrail/reference only,high,n/a,high,statically-validated
E9-0032,n/a,CG9-ACCOUNT-3xui-telegram-bot-main,3xui-telegram-bot-main,surface accountability,complete donor subtree accountability: @root,recursive donor subtree,evidence/accountability,accountability bundle; independent value split into fine-grained rows,.gitignore,fe07aeae2cfd1ff2ce4c0c5911dfbb550a3f1065e213175039abadfc3a5a15bb,n/a,evidence classification,custom:subtree-accountability,reference-only,Every descendant surface is hash-accounted and was eligible for semantic extraction. This row does not imply source reuse or runtime equivalence.,n/a,n/a,all descendant surfaces remain attributable to a bounded review group,file coverage is not semantic equivalence or license permission,n/a,n/a,none,MIT,low,n/a,high,reviewed
